Feature,Importance
feature_3358,0.0
feature_3298,0.0
feature_3297,0.0
feature_3296,0.0
feature_3295,0.0
feature_3294,0.0
feature_3292,0.0
feature_3291,0.0
feature_3290,0.0
feature_3289,0.0
feature_3288,0.0
feature_3322,0.0
feature_157,0.0
feature_3285,0.0
feature_158,0.0
feature_159,0.0
feature_3282,0.0
feature_3281,0.0
feature_160,0.0
feature_3279,0.0
feature_3278,0.0
feature_3277,0.0
feature_3275,0.0
feature_156,0.0
feature_3321,0.0
feature_3320,0.0
feature_150,0.0
feature_3318,0.0
feature_3317,0.0
feature_3316,0.0
feature_151,0.0
feature_3314,0.0
feature_3313,0.0
feature_3312,0.0
feature_155,0.0
feature_3310,0.0
feature_3309,0.0
feature_3308,0.0
feature_3307,0.0
feature_152,0.0
feature_3305,0.0
feature_3304,0.0
feature_153,0.0
feature_3302,0.0
feature_3301,0.0
feature_3300,0.0
feature_3311,0.0
feature_3438,0.0
feature_3437,0.0
feature_3436,0.0
feature_3435,0.0
feature_3434,0.0
feature_3433,0.0
feature_3432,0.0
feature_3431,0.0
feature_3430,0.0
feature_3429,0.0
feature_3369,0.0
feature_3427,0.0
feature_3426,0.0
feature_3425,0.0
feature_3424,0.0
feature_3423,0.0
feature_3422,0.0
feature_3421,0.0
feature_3420,0.0
feature_3419,0.0
feature_3418,0.0
feature_3417,0.0
feature_3428,0.0
feature_3461,0.0
feature_147,0.0
feature_3459,0.0
feature_3458,0.0
feature_3457,0.0
feature_3456,0.0
feature_3455,0.0
feature_3454,0.0
feature_3453,0.0
feature_3452,0.0
feature_3439,0.0
feature_3450,0.0
feature_148,0.0
feature_3448,0.0
feature_3447,0.0
feature_3446,0.0
feature_3445,0.0
feature_3444,0.0
feature_3443,0.0
feature_3442,0.0
feature_3441,0.0
feature_3440,0.0
feature_3451,0.0
feature_3391,0.0
feature_3390,0.0
feature_3389,0.0
feature_3388,0.0
feature_3387,0.0
feature_3386,0.0
feature_3385,0.0
feature_3384,0.0
feature_3383,0.0
feature_3382,0.0
feature_3416,0.0
feature_3380,0.0
feature_3379,0.0
feature_3378,0.0
feature_3377,0.0
feature_3376,0.0
feature_3375,0.0
feature_3374,0.0
feature_3373,0.0
feature_3372,0.0
feature_3371,0.0
feature_3370,0.0
feature_3381,0.0
feature_3415,0.0
feature_3414,0.0
feature_3413,0.0
feature_3412,0.0
feature_3411,0.0
feature_3410,0.0
feature_3409,0.0
feature_3408,0.0
feature_3407,0.0
feature_3406,0.0
feature_3392,0.0
feature_3403,0.0
feature_3402,0.0
feature_3401,0.0
feature_3400,0.0
feature_3399,0.0
feature_3398,0.0
feature_3397,0.0
feature_3396,0.0
feature_3395,0.0
feature_3394,0.0
feature_3393,0.0
feature_3404,0.0
feature_3900,0.0
feature_3899,0.0
feature_3898,0.0
feature_3897,0.0
feature_3896,0.0
feature_3895,0.0
feature_3894,0.0
feature_3893,0.0
feature_3892,0.0
feature_3891,0.0
feature_3648,0.0
feature_3889,0.0
feature_3888,0.0
feature_3887,0.0
feature_3886,0.0
feature_3885,0.0
feature_3884,0.0
feature_3883,0.0
feature_3882,0.0
feature_3881,0.0
feature_134,0.0
feature_3890,0.0
feature_132,0.0
feature_3922,0.0
feature_133,0.0
feature_3920,0.0
feature_3919,0.0
feature_3918,0.0
feature_3917,0.0
feature_3916,0.0
feature_3915,0.0
feature_3914,0.0
feature_3901,0.0
feature_3912,0.0
feature_3911,0.0
feature_3910,0.0
feature_3909,0.0
feature_3908,0.0
feature_3907,0.0
feature_3906,0.0
feature_3905,0.0
feature_3904,0.0
feature_3903,0.0
feature_3902,0.0
feature_3913,0.0
feature_3855,0.0
feature_3854,0.0
feature_3853,0.0
feature_3852,0.0
feature_3851,0.0
feature_3850,0.0
feature_3849,0.0
feature_137,0.0
feature_3847,0.0
feature_3846,0.0
feature_135,0.0
feature_3844,0.0
feature_3843,0.0
feature_3842,0.0
feature_3841,0.0
feature_3840,0.0
feature_3839,0.0
feature_3838,0.0
feature_3837,0.0
feature_3836,0.0
feature_3835,0.0
feature_3834,0.0
feature_3845,0.0
feature_3878,0.0
feature_3877,0.0
feature_3876,0.0
feature_3875,0.0
feature_3874,0.0
feature_3873,0.0
feature_3872,0.0
feature_3871,0.0
feature_3870,0.0
feature_3869,0.0
feature_3856,0.0
feature_3867,0.0
feature_3866,0.0
feature_3865,0.0
feature_3864,0.0
feature_3863,0.0
feature_3862,0.0
feature_3861,0.0
feature_3860,0.0
feature_3859,0.0
feature_3858,0.0
feature_136,0.0
feature_3868,0.0
feature_3992,0.0
feature_3991,0.0
feature_3990,0.0
feature_3989,0.0
feature_3988,0.0
feature_3987,0.0
feature_3986,0.0
feature_3985,0.0
feature_3984,0.0
feature_3983,0.0
feature_3924,0.0
feature_3981,0.0
feature_3980,0.0
feature_3979,0.0
feature_3978,0.0
feature_3977,0.0
feature_3976,0.0
feature_3975,0.0
feature_3974,0.0
feature_3973,0.0
feature_3972,0.0
feature_3971,0.0
feature_3982,0.0
feature_4015,0.0
feature_4014,0.0
feature_4013,0.0
feature_4012,0.0
feature_4011,0.0
feature_4010,0.0
feature_4009,0.0
feature_4008,0.0
feature_4007,0.0
feature_4006,0.0
feature_3993,0.0
feature_4004,0.0
feature_4003,0.0
feature_4002,0.0
feature_4001,0.0
feature_4000,0.0
feature_3999,0.0
feature_3998,0.0
feature_3997,0.0
feature_3996,0.0
feature_129,0.0
feature_3994,0.0
feature_4005,0.0
feature_3946,0.0
feature_3945,0.0
feature_3944,0.0
feature_3943,0.0
feature_3942,0.0
feature_3941,0.0
feature_3940,0.0
feature_3939,0.0
feature_3938,0.0
feature_3937,0.0
feature_3970,0.0
feature_3935,0.0
feature_3934,0.0
feature_3933,0.0
feature_3932,0.0
feature_3931,0.0
feature_3930,0.0
feature_3929,0.0
feature_3928,0.0
feature_3927,0.0
feature_3926,0.0
feature_3925,0.0
feature_3936,0.0
feature_3969,0.0
feature_3968,0.0
feature_3967,0.0
feature_3966,0.0
feature_3965,0.0
feature_3964,0.0
feature_3963,0.0
feature_3962,0.0
feature_3961,0.0
feature_3960,0.0
feature_3947,0.0
feature_3958,0.0
feature_3957,0.0
feature_3956,0.0
feature_3955,0.0
feature_3954,0.0
feature_130,0.0
feature_3952,0.0
feature_3951,0.0
feature_3950,0.0
feature_3949,0.0
feature_131,0.0
feature_3959,0.0
feature_140,0.0
feature_3715,0.0
feature_3714,0.0
feature_3713,0.0
feature_3712,0.0
feature_3711,0.0
feature_3710,0.0
feature_3709,0.0
feature_3708,0.0
feature_3707,0.0
feature_3833,0.0
feature_141,0.0
feature_3704,0.0
feature_3703,0.0
feature_3702,0.0
feature_3701,0.0
feature_3700,0.0
feature_3699,0.0
feature_3698,0.0
feature_3697,0.0
feature_3696,0.0
feature_3695,0.0
feature_3706,0.0
feature_3740,0.0
feature_3739,0.0
feature_3738,0.0
feature_3737,0.0
feature_3736,0.0
feature_3735,0.0
feature_3734,0.0
feature_3733,0.0
feature_3732,0.0
feature_3731,0.0
feature_3717,0.0
feature_3729,0.0
feature_3728,0.0
feature_3727,0.0
feature_3726,0.0
feature_3725,0.0
feature_3724,0.0
feature_3722,0.0
feature_3721,0.0
feature_3720,0.0
feature_139,0.0
feature_3718,0.0
feature_3730,0.0
feature_3670,0.0
feature_3669,0.0
feature_3668,0.0
feature_3667,0.0
feature_3666,0.0
feature_3665,0.0
feature_3664,0.0
feature_3663,0.0
feature_3662,0.0
feature_3661,0.0
feature_3694,0.0
feature_3659,0.0
feature_3658,0.0
feature_3657,0.0
feature_3656,0.0
feature_3655,0.0
feature_3654,0.0
feature_3653,0.0
feature_3652,0.0
feature_3651,0.0
feature_3650,0.0
feature_3649,0.0
feature_3660,0.0
feature_3693,0.0
feature_3692,0.0
feature_3691,0.0
feature_3690,0.0
feature_142,0.0
feature_3688,0.0
feature_3687,0.0
feature_3686,0.0
feature_3685,0.0
feature_3684,0.0
feature_3671,0.0
feature_3682,0.0
feature_3681,0.0
feature_3680,0.0
feature_3679,0.0
feature_3678,0.0
feature_3677,0.0
feature_3676,0.0
feature_3675,0.0
feature_3674,0.0
feature_3673,0.0
feature_3672,0.0
feature_3683,0.0
feature_3809,0.0
feature_3808,0.0
feature_3807,0.0
feature_3806,0.0
feature_3805,0.0
feature_3804,0.0
feature_3803,0.0
feature_3802,0.0
feature_3801,0.0
feature_3800,0.0
feature_3741,0.0
feature_3798,0.0
feature_3797,0.0
feature_3796,0.0
feature_3795,0.0
feature_3794,0.0
feature_3793,0.0
feature_3792,0.0
feature_3791,0.0
feature_3790,0.0
feature_3789,0.0
feature_3788,0.0
feature_3799,0.0
feature_3832,0.0
feature_3831,0.0
feature_3830,0.0
feature_3829,0.0
feature_3828,0.0
feature_3827,0.0
feature_3826,0.0
feature_3825,0.0
feature_3824,0.0
feature_3823,0.0
feature_3810,0.0
feature_3821,0.0
feature_3820,0.0
feature_3819,0.0
feature_3818,0.0
feature_3817,0.0
feature_3816,0.0
feature_3815,0.0
feature_3814,0.0
feature_3813,0.0
feature_3812,0.0
feature_3811,0.0
feature_3822,0.0
feature_3763,0.0
feature_3762,0.0
feature_3761,0.0
feature_3760,0.0
feature_3759,0.0
feature_3758,0.0
feature_3757,0.0
feature_3756,0.0
feature_3755,0.0
feature_3754,0.0
feature_3787,0.0
feature_3752,0.0
feature_3751,0.0
feature_3750,0.0
feature_3749,0.0
feature_3748,0.0
feature_3747,0.0
feature_3746,0.0
feature_3745,0.0
feature_3744,0.0
feature_3743,0.0
feature_138,0.0
feature_3753,0.0
feature_3786,0.0
feature_3785,0.0
feature_3784,0.0
feature_3783,0.0
feature_3782,0.0
feature_3781,0.0
feature_3780,0.0
feature_3779,0.0
feature_3778,0.0
feature_3777,0.0
feature_3764,0.0
feature_3775,0.0
feature_3774,0.0
feature_3773,0.0
feature_3772,0.0
feature_3771,0.0
feature_3770,0.0
feature_3769,0.0
feature_3768,0.0
feature_3767,0.0
feature_3766,0.0
feature_3765,0.0
feature_3776,0.0
feature_5724,0.0
feature_42,0.0
feature_5722,0.0
feature_5721,0.0
feature_5720,0.0
feature_5719,0.0
feature_5718,0.0
feature_5717,0.0
feature_5716,0.0
feature_5715,0.0
feature_161,0.0
feature_5713,0.0
feature_5712,0.0
feature_5711,0.0
feature_5710,0.0
feature_5709,0.0
feature_5708,0.0
feature_5707,0.0
feature_5706,0.0
feature_5705,0.0
feature_5704,0.0
feature_5714,0.0
feature_5747,0.0
feature_5746,0.0
feature_5745,0.0
feature_5744,0.0
feature_5743,0.0
feature_5742,0.0
feature_5741,0.0
feature_5740,0.0
feature_5739,0.0
feature_5738,0.0
feature_5725,0.0
feature_5736,0.0
feature_5735,0.0
feature_5734,0.0
feature_5733,0.0
feature_5732,0.0
feature_5731,0.0
feature_5730,0.0
feature_5729,0.0
feature_5728,0.0
feature_5727,0.0
feature_5726,0.0
feature_5737,0.0
feature_5679,0.0
feature_5678,0.0
feature_5677,0.0
feature_5676,0.0
feature_5675,0.0
feature_5674,0.0
feature_45,0.0
feature_5672,0.0
feature_5671,0.0
feature_5670,0.0
feature_5703,0.0
feature_47,0.0
feature_5667,0.0
feature_5666,0.0
feature_5665,0.0
feature_5664,0.0
feature_5663,0.0
feature_5662,0.0
feature_5661,0.0
feature_5660,0.0
feature_5659,0.0
feature_5658,0.0
feature_46,0.0
feature_5702,0.0
feature_5701,0.0
feature_5700,0.0
feature_5699,0.0
feature_5698,0.0
feature_5697,0.0
feature_5696,0.0
feature_5695,0.0
feature_5694,0.0
feature_5693,0.0
feature_5680,0.0
feature_5691,0.0
feature_43,0.0
feature_44,0.0
feature_5688,0.0
feature_5687,0.0
feature_5686,0.0
feature_5685,0.0
feature_5684,0.0
feature_5683,0.0
feature_5682,0.0
feature_5681,0.0
feature_5692,0.0
feature_5816,0.0
feature_5815,0.0
feature_5814,0.0
feature_5813,0.0
feature_5812,0.0
feature_5811,0.0
feature_5810,0.0
feature_5809,0.0
feature_5808,0.0
feature_5807,0.0
feature_5748,0.0
feature_5805,0.0
feature_5804,0.0
feature_5803,0.0
feature_5802,0.0
feature_5801,0.0
feature_5800,0.0
feature_5799,0.0
feature_5798,0.0
feature_5797,0.0
feature_5796,0.0
feature_5795,0.0
feature_5806,0.0
feature_5839,0.0
feature_5838,0.0
feature_5837,0.0
feature_5836,0.0
feature_5835,0.0
feature_5834,0.0
feature_5833,0.0
feature_5832,0.0
feature_5831,0.0
feature_5830,0.0
feature_5817,0.0
feature_5828,0.0
feature_5827,0.0
feature_5826,0.0
feature_5825,0.0
feature_5824,0.0
feature_5823,0.0
feature_5822,0.0
feature_5821,0.0
feature_5820,0.0
feature_5819,0.0
feature_5818,0.0
feature_5829,0.0
feature_5770,0.0
feature_5769,0.0
feature_40,0.0
feature_5767,0.0
feature_5766,0.0
feature_5765,0.0
feature_5764,0.0
feature_5763,0.0
feature_5762,0.0
feature_5761,0.0
feature_5794,0.0
feature_5759,0.0
feature_5758,0.0
feature_41,0.0
feature_5756,0.0
feature_5755,0.0
feature_5754,0.0
feature_5753,0.0
feature_5752,0.0
feature_5751,0.0
feature_5750,0.0
feature_5749,0.0
feature_5760,0.0
feature_5793,0.0
feature_5792,0.0
feature_5791,0.0
feature_5790,0.0
feature_5789,0.0
feature_5788,0.0
feature_5787,0.0
feature_5786,0.0
feature_5785,0.0
feature_5784,0.0
feature_39,0.0
feature_5782,0.0
feature_5781,0.0
feature_5780,0.0
feature_5779,0.0
feature_5778,0.0
feature_5777,0.0
feature_5776,0.0
feature_5775,0.0
feature_5774,0.0
feature_5773,0.0
feature_5772,0.0
feature_5783,0.0
feature_5541,0.0
feature_5540,0.0
feature_5539,0.0
feature_5538,0.0
feature_5537,0.0
feature_5536,0.0
feature_5535,0.0
feature_5534,0.0
feature_5533,0.0
feature_5532,0.0
feature_5657,0.0
feature_5530,0.0
feature_5529,0.0
feature_5528,0.0
feature_5527,0.0
feature_5526,0.0
feature_5525,0.0
feature_5524,0.0
feature_55,0.0
feature_5522,0.0
feature_5521,0.0
feature_5531,0.0
feature_5564,0.0
feature_5563,0.0
feature_5562,0.0
feature_5561,0.0
feature_5560,0.0
feature_5559,0.0
feature_5558,0.0
feature_5557,0.0
feature_5556,0.0
feature_5555,0.0
feature_5542,0.0
feature_5553,0.0
feature_5552,0.0
feature_5551,0.0
feature_5550,0.0
feature_5549,0.0
feature_54,0.0
feature_5547,0.0
feature_5546,0.0
feature_5545,0.0
feature_5544,0.0
feature_5543,0.0
feature_5554,0.0
feature_5495,0.0
feature_5494,0.0
feature_5493,0.0
feature_5492,0.0
feature_5491,0.0
feature_5490,0.0
feature_5489,0.0
feature_5488,0.0
feature_5487,0.0
feature_5486,0.0
feature_5520,0.0
feature_5484,0.0
feature_5483,0.0
feature_5482,0.0
feature_5481,0.0
feature_5480,0.0
feature_5479,0.0
feature_5478,0.0
feature_5477,0.0
feature_5476,0.0
feature_5475,0.0
feature_5474,0.0
feature_5485,0.0
feature_5519,0.0
feature_5518,0.0
feature_5517,0.0
feature_5516,0.0
feature_56,0.0
feature_5514,0.0
feature_5513,0.0
feature_5512,0.0
feature_5511,0.0
feature_5510,0.0
feature_5496,0.0
feature_58,0.0
feature_5506,0.0
feature_5505,0.0
feature_5504,0.0
feature_5503,0.0
feature_5502,0.0
feature_5501,0.0
feature_5500,0.0
feature_5499,0.0
feature_5498,0.0
feature_5497,0.0
feature_57,0.0
feature_5633,0.0
feature_5632,0.0
feature_5631,0.0
feature_5630,0.0
feature_5629,0.0
feature_5628,0.0
feature_51,0.0
feature_5626,0.0
feature_5625,0.0
feature_5624,0.0
feature_5565,0.0
feature_5622,0.0
feature_5621,0.0
feature_5620,0.0
feature_5619,0.0
feature_5618,0.0
feature_5617,0.0
feature_5616,0.0
feature_5615,0.0
feature_5614,0.0
feature_5613,0.0
feature_5612,0.0
feature_5623,0.0
feature_5656,0.0
feature_5655,0.0
feature_5654,0.0
feature_5653,0.0
feature_5652,0.0
feature_5651,0.0
feature_48,0.0
feature_5649,0.0
feature_5648,0.0
feature_5647,0.0
feature_5634,0.0
feature_5645,0.0
feature_5644,0.0
feature_5643,0.0
feature_5642,0.0
feature_49,0.0
feature_5640,0.0
feature_5639,0.0
feature_5638,0.0
feature_5637,0.0
feature_5636,0.0
feature_50,0.0
feature_5646,0.0
feature_5587,0.0
feature_5586,0.0
feature_5585,0.0
feature_5584,0.0
feature_5583,0.0
feature_5582,0.0
feature_5581,0.0
feature_5580,0.0
feature_5579,0.0
feature_5578,0.0
feature_5611,0.0
feature_5576,0.0
feature_5575,0.0
feature_5574,0.0
feature_5573,0.0
feature_5572,0.0
feature_5571,0.0
feature_5570,0.0
feature_5569,0.0
feature_5568,0.0
feature_5567,0.0
feature_5566,0.0
feature_5577,0.0
feature_52,0.0
feature_53,0.0
feature_5608,0.0
feature_5607,0.0
feature_5606,0.0
feature_5605,0.0
feature_5604,0.0
feature_5603,0.0
feature_5602,0.0
feature_5601,0.0
feature_5588,0.0
feature_5599,0.0
feature_5598,0.0
feature_5597,0.0
feature_5596,0.0
feature_5595,0.0
feature_5594,0.0
feature_5593,0.0
feature_5592,0.0
feature_5591,0.0
feature_5590,0.0
feature_5589,0.0
feature_5600,0.0
feature_6092,0.0
feature_6091,0.0
feature_6090,0.0
feature_6089,0.0
feature_6088,0.0
feature_6087,0.0
feature_6086,0.0
feature_6085,0.0
feature_6084,0.0
feature_6083,0.0
feature_5840,0.0
feature_6081,0.0
feature_6080,0.0
feature_6079,0.0
feature_6078,0.0
feature_6077,0.0
feature_6076,0.0
feature_6075,0.0
feature_6074,0.0
feature_6073,0.0
feature_6072,0.0
feature_6082,0.0
feature_6117,0.0
feature_6116,0.0
feature_6114,0.0
feature_6113,0.0
feature_6112,0.0
feature_6111,0.0
feature_6110,0.0
feature_6109,0.0
feature_6108,0.0
feature_6107,0.0
feature_6093,0.0
feature_6105,0.0
feature_6104,0.0
feature_6103,0.0
feature_6102,0.0
feature_6100,0.0
feature_6099,0.0
feature_6098,0.0
feature_6097,0.0
feature_6096,0.0
feature_6095,0.0
feature_6094,0.0
feature_6106,0.0
feature_6047,0.0
feature_6046,0.0
feature_6045,0.0
feature_6044,0.0
feature_6043,0.0
feature_6042,0.0
feature_6041,0.0
feature_6040,0.0
feature_6039,0.0
feature_6038,0.0
feature_6071,0.0
feature_6036,0.0
feature_6035,0.0
feature_6034,0.0
feature_6033,0.0
feature_6032,0.0
feature_6031,0.0
feature_6030,0.0
feature_6029,0.0
feature_6028,0.0
feature_6027,0.0
feature_6026,0.0
feature_6037,0.0
feature_6070,0.0
feature_6069,0.0
feature_6068,0.0
feature_6067,0.0
feature_6066,0.0
feature_6065,0.0
feature_6064,0.0
feature_6063,0.0
feature_6062,0.0
feature_6061,0.0
feature_6048,0.0
feature_6059,0.0
feature_6058,0.0
feature_6057,0.0
feature_6056,0.0
feature_6055,0.0
feature_6054,0.0
feature_6053,0.0
feature_6052,0.0
feature_6051,0.0
feature_6050,0.0
feature_6049,0.0
feature_6060,0.0
feature_6186,0.0
feature_6185,0.0
feature_6184,0.0
feature_6183,0.0
feature_6182,0.0
feature_6181,0.0
feature_6180,0.0
feature_6179,0.0
feature_6178,0.0
feature_6177,0.0
feature_6118,0.0
feature_6175,0.0
feature_6174,0.0
feature_6173,0.0
feature_6172,0.0
feature_6171,0.0
feature_6170,0.0
feature_6169,0.0
feature_6168,0.0
feature_6167,0.0
feature_6166,0.0
feature_6165,0.0
feature_6176,0.0
feature_6209,0.0
feature_6208,0.0
feature_6207,0.0
feature_6206,0.0
feature_6205,0.0
feature_6204,0.0
feature_6203,0.0
feature_6202,0.0
feature_6201,0.0
feature_6200,0.0
feature_6187,0.0
feature_6198,0.0
feature_6197,0.0
feature_6196,0.0
feature_6195,0.0
feature_6194,0.0
feature_6193,0.0
feature_6192,0.0
feature_6191,0.0
feature_6190,0.0
feature_6189,0.0
feature_6188,0.0
feature_6199,0.0
feature_6140,0.0
feature_6139,0.0
feature_6138,0.0
feature_6137,0.0
feature_6136,0.0
feature_6135,0.0
feature_6134,0.0
feature_6133,0.0
feature_6132,0.0
feature_6131,0.0
feature_6164,0.0
feature_6129,0.0
feature_6128,0.0
feature_6127,0.0
feature_6126,0.0
feature_6125,0.0
feature_6124,0.0
feature_6123,0.0
feature_6122,0.0
feature_6121,0.0
feature_6120,0.0
feature_6119,0.0
feature_6130,0.0
feature_6163,0.0
feature_6162,0.0
feature_6161,0.0
feature_6160,0.0
feature_6159,0.0
feature_6158,0.0
feature_6157,0.0
feature_6156,0.0
feature_6155,0.0
feature_6154,0.0
feature_6141,0.0
feature_6152,0.0
feature_6151,0.0
feature_6150,0.0
feature_6149,0.0
feature_6148,0.0
feature_6147,0.0
feature_6146,0.0
feature_6145,0.0
feature_6144,0.0
feature_6143,0.0
feature_6142,0.0
feature_6153,0.0
feature_5908,0.0
feature_5907,0.0
feature_5906,0.0
feature_5905,0.0
feature_5904,0.0
feature_5903,0.0
feature_5902,0.0
feature_5901,0.0
feature_5900,0.0
feature_5899,0.0
feature_6025,0.0
feature_5897,0.0
feature_5896,0.0
feature_5895,0.0
feature_5894,0.0
feature_36,0.0
feature_5892,0.0
feature_5891,0.0
feature_5890,0.0
feature_5889,0.0
feature_5888,0.0
feature_5887,0.0
feature_5898,0.0
feature_5931,0.0
feature_5930,0.0
feature_5929,0.0
feature_5928,0.0
feature_5927,0.0
feature_5926,0.0
feature_5925,0.0
feature_5924,0.0
feature_5923,0.0
feature_5922,0.0
feature_5909,0.0
feature_5920,0.0
feature_5919,0.0
feature_5918,0.0
feature_5917,0.0
feature_5916,0.0
feature_5915,0.0
feature_5914,0.0
feature_5913,0.0
feature_35,0.0
feature_5911,0.0
feature_5910,0.0
feature_5921,0.0
feature_5862,0.0
feature_5861,0.0
feature_5860,0.0
feature_5859,0.0
feature_5858,0.0
feature_38,0.0
feature_5856,0.0
feature_5855,0.0
feature_5854,0.0
feature_5853,0.0
feature_5886,0.0
feature_5851,0.0
feature_5850,0.0
feature_5849,0.0
feature_5848,0.0
feature_5847,0.0
feature_5846,0.0
feature_5845,0.0
feature_5844,0.0
feature_5843,0.0
feature_5842,0.0
feature_5841,0.0
feature_5852,0.0
feature_5885,0.0
feature_5884,0.0
feature_5883,0.0
feature_37,0.0
feature_5881,0.0
feature_5880,0.0
feature_5879,0.0
feature_5878,0.0
feature_5877,0.0
feature_5876,0.0
feature_5863,0.0
feature_5874,0.0
feature_5873,0.0
feature_5872,0.0
feature_5871,0.0
feature_5870,0.0
feature_5869,0.0
feature_5868,0.0
feature_5867,0.0
feature_5866,0.0
feature_5865,0.0
feature_5864,0.0
feature_5875,0.0
feature_6001,0.0
feature_6000,0.0
feature_5999,0.0
feature_5998,0.0
feature_5997,0.0
feature_5996,0.0
feature_5995,0.0
feature_5994,0.0
feature_5993,0.0
feature_5992,0.0
feature_5932,0.0
feature_5989,0.0
feature_5988,0.0
feature_5987,0.0
feature_34,0.0
feature_5985,0.0
feature_5984,0.0
feature_5983,0.0
feature_5982,0.0
feature_5981,0.0
feature_5980,0.0
feature_5979,0.0
feature_5991,0.0
feature_6024,0.0
feature_6023,0.0
feature_6022,0.0
feature_6021,0.0
feature_6020,0.0
feature_6019,0.0
feature_6018,0.0
feature_6017,0.0
feature_6016,0.0
feature_6015,0.0
feature_6002,0.0
feature_6013,0.0
feature_6012,0.0
feature_6011,0.0
feature_6010,0.0
feature_6009,0.0
feature_6008,0.0
feature_6007,0.0
feature_6006,0.0
feature_6005,0.0
feature_6004,0.0
feature_6003,0.0
feature_6014,0.0
feature_5954,0.0
feature_5953,0.0
feature_5952,0.0
feature_5951,0.0
feature_5950,0.0
feature_5949,0.0
feature_5948,0.0
feature_5947,0.0
feature_5946,0.0
feature_5945,0.0
feature_5978,0.0
feature_5943,0.0
feature_5942,0.0
feature_5941,0.0
feature_5940,0.0
feature_5939,0.0
feature_5938,0.0
feature_5937,0.0
feature_5936,0.0
feature_5935,0.0
feature_5934,0.0
feature_5933,0.0
feature_5944,0.0
feature_5977,0.0
feature_5976,0.0
feature_5975,0.0
feature_5974,0.0
feature_5973,0.0
feature_5972,0.0
feature_5971,0.0
feature_5970,0.0
feature_5969,0.0
feature_5968,0.0
feature_5955,0.0
feature_5966,0.0
feature_5965,0.0
feature_5964,0.0
feature_5963,0.0
feature_5962,0.0
feature_5961,0.0
feature_5960,0.0
feature_5959,0.0
feature_5958,0.0
feature_5957,0.0
feature_5956,0.0
feature_5967,0.0
feature_4984,0.0
feature_4983,0.0
feature_4982,0.0
feature_4981,0.0
feature_4980,0.0
feature_4979,0.0
feature_4978,0.0
feature_4977,0.0
feature_4976,0.0
feature_4975,0.0
feature_5473,0.0
feature_4973,0.0
feature_4972,0.0
feature_4971,0.0
feature_4970,0.0
feature_4969,0.0
feature_4968,0.0
feature_4967,0.0
feature_4965,0.0
feature_4964,0.0
feature_4963,0.0
feature_4974,0.0
feature_5007,0.0
feature_82,0.0
feature_5005,0.0
feature_5004,0.0
feature_5003,0.0
feature_5002,0.0
feature_5001,0.0
feature_5000,0.0
feature_4999,0.0
feature_4998,0.0
feature_4985,0.0
feature_4996,0.0
feature_4995,0.0
feature_4994,0.0
feature_4993,0.0
feature_4992,0.0
feature_4991,0.0
feature_4990,0.0
feature_4989,0.0
feature_4988,0.0
feature_4987,0.0
feature_4986,0.0
feature_4997,0.0
feature_4938,0.0
feature_4937,0.0
feature_4936,0.0
feature_4935,0.0
feature_4934,0.0
feature_4933,0.0
feature_4932,0.0
feature_4931,0.0
feature_4930,0.0
feature_4929,0.0
feature_4962,0.0
feature_4927,0.0
feature_4926,0.0
feature_4925,0.0
feature_4924,0.0
feature_4923,0.0
feature_4922,0.0
feature_4921,0.0
feature_4920,0.0
feature_4919,0.0
feature_4918,0.0
feature_4917,0.0
feature_4928,0.0
feature_4961,0.0
feature_83,0.0
feature_4959,0.0
feature_4958,0.0
feature_4957,0.0
feature_84,0.0
feature_4955,0.0
feature_4954,0.0
feature_4953,0.0
feature_4952,0.0
feature_4939,0.0
feature_4950,0.0
feature_4949,0.0
feature_4948,0.0
feature_4947,0.0
feature_4946,0.0
feature_4945,0.0
feature_4944,0.0
feature_4943,0.0
feature_4942,0.0
feature_4941,0.0
feature_4940,0.0
feature_4951,0.0
feature_5077,0.0
feature_5076,0.0
feature_5075,0.0
feature_5074,0.0
feature_5073,0.0
feature_5072,0.0
feature_5071,0.0
feature_5070,0.0
feature_5069,0.0
feature_5068,0.0
feature_5008,0.0
feature_5066,0.0
feature_5065,0.0
feature_5064,0.0
feature_5063,0.0
feature_5062,0.0
feature_79,0.0
feature_5060,0.0
feature_5059,0.0
feature_5058,0.0
feature_5057,0.0
feature_5056,0.0
feature_5067,0.0
feature_5100,0.0
feature_5099,0.0
feature_5098,0.0
feature_5097,0.0
feature_5096,0.0
feature_5095,0.0
feature_5094,0.0
feature_5093,0.0
feature_5092,0.0
feature_5091,0.0
feature_5078,0.0
feature_5089,0.0
feature_5088,0.0
feature_5087,0.0
feature_5086,0.0
feature_5085,0.0
feature_5084,0.0
feature_5083,0.0
feature_5082,0.0
feature_5081,0.0
feature_5080,0.0
feature_5079,0.0
feature_5090,0.0
feature_5030,0.0
feature_5029,0.0
feature_5028,0.0
feature_81,0.0
feature_5026,0.0
feature_5025,0.0
feature_5024,0.0
feature_5023,0.0
feature_5022,0.0
feature_5021,0.0
feature_5055,0.0
feature_5019,0.0
feature_5018,0.0
feature_5017,0.0
feature_5016,0.0
feature_5015,0.0
feature_5014,0.0
feature_5013,0.0
feature_5012,0.0
feature_5011,0.0
feature_5010,0.0
feature_5009,0.0
feature_5020,0.0
feature_5054,0.0
feature_5053,0.0
feature_5052,0.0
feature_5051,0.0
feature_5050,0.0
